"Topic","Sentiment","TweetId","TweetDate","TweetText"
"Topic Placeholder","negative","2329087698","Thu Jun 25 10:20:07 PDT 2009","Talking to a GAGOV candidate in about an hour. Time to figure out exactly what questions I want to ask him... SOOO many, not enough time! "
"Topic Placeholder","negative","2329087737","Thu Jun 25 10:20:08 PDT 2009","Chinese food sounds good right about now! thats what i smell and i might give into temptation and get sum! but i have a lunch already "
"Topic Placeholder","negative","2329087741","Thu Jun 25 10:20:08 PDT 2009","RIP Farrah. I'll always remember her as that one off the telly who I got mixed up with Goldie Hawn  "
"Topic Placeholder","negative","2329087821","Thu Jun 25 10:20:08 PDT 2009","Just heard about Farrah Fawcett.  That poor woman sure suffered at the end.  May she now truly...Rest In Peace. "
"Topic Placeholder","negative","2329088043","Thu Jun 25 10:20:09 PDT 2009","@jsneed02 "
"Topic Placeholder","negative","2329088264","Thu Jun 25 10:20:09 PDT 2009"," -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)"
"Topic Placeholder","negative","2329088829","Thu Jun 25 10:20:12 PDT 2009","I haven't eaten yettt  Food, where are you?"
"Topic Placeholder","negative","2329088843","Thu Jun 25 10:20:12 PDT 2009","@katrinabikini So so sad. She was an American Icon "
"Topic Placeholder","negative","2329088866","Thu Jun 25 10:20:12 PDT 2009","working and its sooo hot out "
"Topic Placeholder","negative","2329089188","Thu Jun 25 10:20:13 PDT 2009","I sad to hear about Farrah Fawcett "
"Topic Placeholder","negative","2329089292","Thu Jun 25 10:20:14 PDT 2009","rest in peace farah fawcett.  &lt;3"
"Topic Placeholder","negative","2329089318","Thu Jun 25 10:20:14 PDT 2009","@HOT957 who's  bill got paid at 8:15 a.m. this morning miss it....  please let me know... i listen at 12:15 p.m. but miss this morning..."
"Topic Placeholder","negative","2329089518","Thu Jun 25 10:20:14 PDT 2009","@ricksltlsister no  this whole week couldn't possibly get any worse at the moment, my job fucked me over sideways."
"Topic Placeholder","negative","2329089917","Thu Jun 25 10:20:16 PDT 2009","misses both of her littles something awful "
"Topic Placeholder","negative","2329089935","Thu Jun 25 10:20:16 PDT 2009","Dammmn! Travel man! I'm in the DMV. Birthday is tomorrow that's y I asked  ... Miami tho. Who you going with? @Jay_Watts"
"Topic Placeholder","negative","2329090116","Thu Jun 25 10:20:17 PDT 2009","@HitmanPR RIP Farrah, we will all miss u tears are flowing around the world at our loss of such a true Angel, your wings are now free "
"Topic Placeholder","negative","2329090167","Thu Jun 25 10:20:17 PDT 2009","What's the view out of your window right now?  Mine is my veggie garden.... hoping to work in it tonight - unless it storms   50% chance."
"Topic Placeholder","negative","2329090291","Thu Jun 25 10:20:17 PDT 2009","When I was around 10, 12, all I wanted to be one out of two things: Miss Brazil or Charlie's Angel. "
"Topic Placeholder","negative","2329090449","Thu Jun 25 10:20:18 PDT 2009","@karlaynzon @Mr_Wiggly i knowww ! i just love its smell. "
"Topic Placeholder","negative","2329090648","Thu Jun 25 10:20:19 PDT 2009","Missing my mommy already. . . "
"Topic Placeholder","negative","2329090700","Thu Jun 25 10:20:19 PDT 2009","@DonnieWahlberg You missed the fireworks over the detroit river last night! Wish I was coming to the show tonight!!! "
"Topic Placeholder","negative","2329090904","Thu Jun 25 10:20:20 PDT 2009","@CHIPPEWA09 I wanna have a drink too. "
"Topic Placeholder","negative","2329090922","Thu Jun 25 10:20:20 PDT 2009","Oh no, rest in peace Farah. "
"Topic Placeholder","negative","2329091244","Thu Jun 25 10:20:21 PDT 2009","lovely day!lol! sunburn "
"Topic Placeholder","negative","2329091372","Thu Jun 25 10:20:22 PDT 2009","@ISmackYourAss I know now I can't read ur storys "
"Topic Placeholder","negative","2329091540","Thu Jun 25 10:20:23 PDT 2009","RIP Farrah Fawcett &amp; Ed McMahon... These things usually happen in 3's... "
"Topic Placeholder","negative","2329091736","Thu Jun 25 10:20:23 PDT 2009","@karakarth I'm jk :p and the sjo stinks for gettin cancelled enjoy the hangover I never seen it yet "
"Topic Placeholder","negative","2329091899","Thu Jun 25 10:20:24 PDT 2009","Gina is taking me to our meeting. Mom had to work "
"Topic Placeholder","negative","2329091904","Thu Jun 25 10:20:24 PDT 2009","@sfspca nooooooo idea on that one  lol"
"Topic Placeholder","negative","2329092110","Thu Jun 25 10:20:25 PDT 2009","So sad to hear Farrah Fawcett has passed on.  She fought so hard. "
"Topic Placeholder","negative","2329092124","Thu Jun 25 10:20:25 PDT 2009","@Randyybenice How sad "
"Topic Placeholder","negative","2329092263","Thu Jun 25 10:20:26 PDT 2009","Sad news today with the passing of Farrah Fawcett. She fought a brave battle but sadly lost. May God Bless her and have her soul at peace "
"Topic Placeholder","negative","2329092529","Thu Jun 25 10:20:27 PDT 2009","@LorraineStanick she only passed away about an hour ago so you're not too much out the loop! its tragic! "
"Topic Placeholder","negative","2329092641","Thu Jun 25 10:20:27 PDT 2009","Shit! I don't wanna go to work tomorrow  at least I get to have lunch with @loriett in an hour"
"Topic Placeholder","negative","2329092763","Thu Jun 25 10:20:28 PDT 2009","and i call my self a fan. oh boy do i need to brush up.  Sorry Guys."
"Topic Placeholder","negative","2329092924","Thu Jun 25 10:20:28 PDT 2009","Someone call me and come into dundrum pleaase "
"Topic Placeholder","negative","2329093020","Thu Jun 25 10:20:29 PDT 2009","@Kevykevykelvin yea I live in the living room but it closes quite early so couldn't go there last night "
"Topic Placeholder","negative","2329093122","Thu Jun 25 10:20:29 PDT 2009","On my way to Depeche Mode gig. Tipping down with rain though here in Prague "
"Topic Placeholder","negative","2329093179","Thu Jun 25 10:20:29 PDT 2009","Aw man  #RIPFarrahFawcett! You were the best Angel ever.  http://bit.ly/36UpED"
"Topic Placeholder","negative","2329093379","Thu Jun 25 10:20:30 PDT 2009","@twixie09 ok.. sorry  I just figured that he got the game  in that he wanted that he could have fun and cast it. sorry if i made you upset"
"Topic Placeholder","negative","2329093494","Thu Jun 25 10:20:31 PDT 2009","Passed #lbda with 14. Bah "
"Topic Placeholder","negative","2329111673","Thu Jun 25 10:21:48 PDT 2009","Wishin Friday was here! my day off then i work saturday-friday "
"Topic Placeholder","negative","2329111996","Thu Jun 25 10:21:49 PDT 2009","@summaraiin i miss the sun "
"Topic Placeholder","negative","2329112363","Thu Jun 25 10:21:51 PDT 2009","I noticed we r not eating as much as i wanted to "
"Topic Placeholder","negative","2329112503","Thu Jun 25 10:21:51 PDT 2009","I had such a bad dream last night. Woke up panicking. Someone hold me "
"Topic Placeholder","negative","2329112651","Thu Jun 25 10:21:52 PDT 2009","Farrah RIP  we will miss u! &quot;Angel of Music"
"Topic Placeholder","negative","2329112707","Thu Jun 25 10:21:52 PDT 2009","just found out that farrah fawcett just died so sad "
"Topic Placeholder","negative","2329112781","Thu Jun 25 10:21:53 PDT 2009","@indeedio whats wrong? "
"Topic Placeholder","negative","2329112919","Thu Jun 25 10:21:53 PDT 2009","Apparently Farrah Fawcett has just passed away...RIP Farrah  Quite a morbid time what with all these recent untimely celeb deaths... "
"Topic Placeholder","negative","2329112967","Thu Jun 25 10:21:54 PDT 2009","Ready to make up wit @ReggBstro  thinking out loud!"
"Topic Placeholder","negative","2329113007","Thu Jun 25 10:21:54 PDT 2009","Chilly coffee on the deck ;-) Cats didn't show "
"Topic Placeholder","negative","2329113191","Thu Jun 25 10:21:55 PDT 2009","Missing you la, nyet. "
"Topic Placeholder","negative","2329113218","Thu Jun 25 10:21:55 PDT 2009","I can't believe Farrah Fawcett passed away. Sad news "
"Topic Placeholder","negative","2329113269","Thu Jun 25 10:21:55 PDT 2009","@kurly I totally forgot and missed it "
"Topic Placeholder","negative","2329113313","Thu Jun 25 10:21:55 PDT 2009","@Theheartsong She  Passed away this morning "
"Topic Placeholder","negative","2329113315","Thu Jun 25 10:21:55 PDT 2009","I am way more upset about Farrah Fawcett dying than I expected. Poor woman. "
"Topic Placeholder","negative","2329113346","Thu Jun 25 10:21:55 PDT 2009","Farrah fawcett died  RIP to the hero who all who aspired to the perfect feather flip!!"
"Topic Placeholder","negative","2329113562","Thu Jun 25 10:21:56 PDT 2009","@Shelley_Rae Im so sorry for your loss  xoxo"
"Topic Placeholder","negative","2329113597","Thu Jun 25 10:21:56 PDT 2009","@beckymedsger You don't know how to be stealth??    Yeah, I'm just all sore and get rundown easily... but the game shouldn't be a problem!"
"Topic Placeholder","negative","2329113830","Thu Jun 25 10:21:57 PDT 2009","@ghalfacree you used to be fun "
"Topic Placeholder","negative","2329113920","Thu Jun 25 10:21:58 PDT 2009","@Pink_Moccasin That's not lame. I wish I still had my 2600 "
"Topic Placeholder","negative","2329114099","Thu Jun 25 10:21:59 PDT 2009","@the_other_rickp i know  i especially feel terrible for ryan o'neal who just proposed to her. such a sad day"
"Topic Placeholder","negative","2329114126","Thu Jun 25 10:21:59 PDT 2009","will any of this get better "
"Topic Placeholder","negative","2329114148","Thu Jun 25 10:21:59 PDT 2009","@WubsNet oh no... is rex gonna do it with stacey   I hate that witch!"
"Topic Placeholder","negative","2329114201","Thu Jun 25 10:21:59 PDT 2009","@finding_jay: I'm sorry I wasn't there, bb.  FAIL WIFE IS FULL OF FAIL. I love you so much."
"Topic Placeholder","negative","2329114353","Thu Jun 25 10:22:00 PDT 2009","Bummed out now because I just heard that Farrah Fawcett passed away this morning    - I had her famous poster on my wall when I was a kid"
"Topic Placeholder","negative","2329114531","Thu Jun 25 10:22:01 PDT 2009","awwww. i just found out farrah fawcett died "
"Topic Placeholder","negative","2329114537","Thu Jun 25 10:22:01 PDT 2009","Sad to hear about Farrah Fawcett...   http://bit.ly/eRW9n"
"Topic Placeholder","negative","2329114730","Thu Jun 25 10:22:01 PDT 2009","Oh snap...I didn't know Farah Fawcett died today!  http://snipr.com/kv5yg"
"Topic Placeholder","negative","2329115201","Thu Jun 25 10:22:03 PDT 2009","depressed because farrah died  but at least she's in a better place &lt;3 rip ."
"Topic Placeholder","negative","2329115245","Thu Jun 25 10:22:04 PDT 2009","Rest in peace Farrah "
"Topic Placeholder","negative","2329115257","Thu Jun 25 10:22:04 PDT 2009","RIP Farrah Fawcett  I know the pain of this kind of loss. My prayers go to the family."
"Topic Placeholder","negative","2329115856","Thu Jun 25 10:22:07 PDT 2009","Just went outside sat on &quot;the wall&quot; at work and watched the peeps walk by tried to see how many would sit w/us on the wall only 1 would! "
"Topic Placeholder","negative","2329116052","Thu Jun 25 10:22:07 PDT 2009","Just missed my bus  guess things could be worse...  http://myloc.me/5CVf"
"Topic Placeholder","negative","2329116271","Thu Jun 25 10:22:08 PDT 2009","i'm sorry for farrah fawcett ,she dies at 62 years "
"Topic Placeholder","negative","2329116299","Thu Jun 25 10:22:08 PDT 2009","@brinathemodel Lol I hav yet 2 see ya video cuz I dun hav a cpu onli my sidekick Lx which doesn't let me see videos "
"Topic Placeholder","negative","2329116370","Thu Jun 25 10:22:08 PDT 2009","@bobby_o_shea, i know  i'm not surprised. i'm not that big of a fan now that they are famous, they were so much more interesting before."
"Topic Placeholder","negative","2329116474","Thu Jun 25 10:22:09 PDT 2009","First Ed McMahon... now Farrah Fawcett. Sad business.  I send my prayers to her family and friends"
"Topic Placeholder","negative","2329116547","Thu Jun 25 10:22:09 PDT 2009","@thestubca He was my favorite. "
"Topic Placeholder","negative","2329116685","Thu Jun 25 10:22:10 PDT 2009","@stopahmadi do u have any news on persiankiwi ?? "
"Topic Placeholder","negative","2329116859","Thu Jun 25 10:22:10 PDT 2009","@arthimeera i did!!but it was a bust due to storms.my phone died sorry  i have your gift!if i can get to practice today i will.miss you!"
"Topic Placeholder","negative","2329116872","Thu Jun 25 10:22:11 PDT 2009","has an overheated car.  "
"Topic Placeholder","negative","2329117194","Thu Jun 25 10:22:12 PDT 2009","have to get up at 5 pm. 2mmorrow, great isn't it? have to do it probably the whole next week to "
"Topic Placeholder","negative","2329117262","Thu Jun 25 10:22:12 PDT 2009","Oh. I want them together again! "
"Topic Placeholder","negative","2329117275","Thu Jun 25 10:22:12 PDT 2009","http://bit.ly/182lb   oh guys!! Farrah peaced-out   oh this is so sad!!!"
"Topic Placeholder","negative","2329117288","Thu Jun 25 10:22:12 PDT 2009","WOW... Farrah Fawcett died  She's suffering no more"
"Topic Placeholder","negative","2329117524","Thu Jun 25 10:22:14 PDT 2009","@jaguarjulie way too young, I mean  (pressed return too early!)"
"Topic Placeholder","negative","2329117602","Thu Jun 25 10:22:14 PDT 2009","@Jimmy_Poodle Everything is good.  One small complaint: had to enter 384 serial numbers into laptop "
"Topic Placeholder","negative","2329118084","Thu Jun 25 10:22:16 PDT 2009","RIP Farrah Fawcett. Rest in peace. "
"Topic Placeholder","negative","2329118636","Thu Jun 25 10:22:18 PDT 2009","  no tickets in germany for the miley cyrus tour.. "
"Topic Placeholder","negative","2329118916","Thu Jun 25 10:22:19 PDT 2009","My two front teeth are being very sensitive today. It's making it very hard to drink my 8 glasses of water. Ow! "
"Topic Placeholder","negative","2329119013","Thu Jun 25 10:22:20 PDT 2009","@Ms_Hip_Hop there will be no sleepin on twitter young lady. LOL im at work these NJ cops are gansta they stoppin everybdy "
"Topic Placeholder","negative","2329119271","Thu Jun 25 10:22:21 PDT 2009","@xClaire_Cullenx no i didnt dream at all =/ i hardley ever do :L yeah its soo hot at the moment, but its ment to rain 2moro  .xx"
"Topic Placeholder","negative","2329119411","Thu Jun 25 10:22:21 PDT 2009","@misssybilsimone My guess would be Patrick Swayze -another big loss "
"Topic Placeholder","negative","2329120054","Thu Jun 25 10:22:24 PDT 2009","Sunburned face, torn hands, cracked rib, and it's not the gig til tomorrow!!! Owwwwwww "
"Topic Placeholder","negative","2329120135","Thu Jun 25 10:22:25 PDT 2009","Not happy right now.. Man! Farrah Fawcett died.. "
"Topic Placeholder","negative","2329120136","Thu Jun 25 10:22:25 PDT 2009","Done with school. My head hurt. "
"Topic Placeholder","negative","2329120816","Thu Jun 25 10:22:27 PDT 2009","This month, O'Neal said he asked Fawcett to marry him and she agreed. They would wed &quot;as soon as she can say yes.&quot;  http://bit.ly/9B3QQ "
"Topic Placeholder","negative","2329120830","Thu Jun 25 10:22:28 PDT 2009","I think i've just fucked something up that could have been so good for me "
"Topic Placeholder","negative","2329120982","Thu Jun 25 10:22:28 PDT 2009","@SpenRiv it is sad "
"Topic Placeholder","negative","2329121197","Thu Jun 25 10:22:29 PDT 2009","The computer lab is ridiculously quiet. It inhibits my ability to think. "
"Topic Placeholder","negative","2329121283","Thu Jun 25 10:22:29 PDT 2009","Working a double today  8am to 5pm at the law firm then 8pm to close at the 9lb hammer... then back to work friday morning at 8am. sheesh."
"Topic Placeholder","negative","2329121630","Thu Jun 25 10:22:31 PDT 2009","@okcthunder....i was trying to win the VIP tickets but i couldnt find the website  of course i found it now.....after the contest *smh*"
"Topic Placeholder","negative","2329121645","Thu Jun 25 10:22:31 PDT 2009","@rararachel That is so sad. "
"Topic Placeholder","negative","2329121921","Thu Jun 25 10:22:32 PDT 2009","Rest in peace Farrah Fawcett "
"Topic Placeholder","negative","2329122083","Thu Jun 25 10:22:33 PDT 2009","How sad.  Farrah Fawcett died before she could marry Ryan O'Neal "
"Topic Placeholder","negative","2329122155","Thu Jun 25 10:22:33 PDT 2009","i want a &quot;wreck this journal&quot; so bad "
"Topic Placeholder","negative","2329122157","Thu Jun 25 10:22:33 PDT 2009","its hot "
"Topic Placeholder","negative","2329122339","Thu Jun 25 10:22:34 PDT 2009","Ugh I need to vacuum but roomie#1's boyfriend has our vacuum "
"Topic Placeholder","negative","2329122708","Thu Jun 25 10:22:35 PDT 2009","@MyLoveIsAmazing u should come say hi to me at work! im here by myself "
"Topic Placeholder","negative","2329122867","Thu Jun 25 10:22:36 PDT 2009","@rockthejay, who will i stay with? HAHA, dude pls put me w someone that can help me look cute cause i dunno how to do my hair HAHA "
"Topic Placeholder","negative","2329122881","Thu Jun 25 10:22:36 PDT 2009","aww.. rest in peace farrah.. "
"Topic Placeholder","negative","2329123018","Thu Jun 25 10:22:37 PDT 2009","@mark_till its celery green. Damn her color choices!  "
"Topic Placeholder","negative","2329123168","Thu Jun 25 10:22:38 PDT 2009","@iliveforthis "
"Topic Placeholder","negative","2329123276","Thu Jun 25 10:22:38 PDT 2009","@Nonjajosh what about meee "
"Topic Placeholder","negative","2329123427","Thu Jun 25 10:22:39 PDT 2009","@angelitapita i know!! i didnt know til i saw these tweets! its soo sad "
"Topic Placeholder","negative","2329123564","Thu Jun 25 10:22:39 PDT 2009","OoooW bad tummy. Stop hurting Charlotte!  you just ate &gt;_&lt;"
"Topic Placeholder","negative","2329123649","Thu Jun 25 10:22:40 PDT 2009","RIP Farrah  you were a truly beautiful person."
"Topic Placeholder","negative","2329123829","Thu Jun 25 10:22:40 PDT 2009","SAD! Farrah Fawcett just passed away! * 2. Februar 1947 in Corpus Christi, Texas; † 25. Juni 2009 "
"Topic Placeholder","negative","2329139713","Thu Jun 25 10:23:49 PDT 2009","oh no not Jill Munroe! "
"Topic Placeholder","negative","2329139833","Thu Jun 25 10:23:49 PDT 2009","Farrah Fawcett, 62, has lost her valiant battle with cancer. Such a beautiful and courageous woman is gone. So sad.  "
"Topic Placeholder","negative","2329139874","Thu Jun 25 10:23:50 PDT 2009","FARRAHHHHHHHH!! NO!!!!!!!!!!!!!!! YOU WERE MY HAIR ROLE MODEL!!!    It's a sad day..."
"Topic Placeholder","negative","2329139967","Thu Jun 25 10:23:50 PDT 2009","@dressjunkie Jack (^) Has started sucking on his polo shirt collars. or any part of any t-shirt. VERY hard to crack this. Soul destroying "
"Topic Placeholder","negative","2329140023","Thu Jun 25 10:23:50 PDT 2009","@emilyfannon Magners is my fave cider - think I picked the wrong time of year for sobriety... "
"Topic Placeholder","negative","2329140061","Thu Jun 25 10:23:50 PDT 2009","is wanting to go to Glastonbury and regress into my youth but work has spoilt that too "
"Topic Placeholder","negative","2329140273","Thu Jun 25 10:23:51 PDT 2009","RIP Farrah Fawcett.  I hate to see what entertainment news outlets will do now, they were practically dancing on her grave already."
"Topic Placeholder","negative","2329140305","Thu Jun 25 10:23:52 PDT 2009","There aren't enough hours in a day-im a sad panda "
"Topic Placeholder","negative","2329140479","Thu Jun 25 10:23:52 PDT 2009","School is over , well for me anyway  , i didnt even get to say GoodBye to everyone  causr i though i was gonna go in 2moz but i just cant!"
"Topic Placeholder","negative","2329140835","Thu Jun 25 10:23:54 PDT 2009","Laying on the couch, its raining really bad  rain sucks"
"Topic Placeholder","negative","2329141278","Thu Jun 25 10:23:56 PDT 2009","@juliejolie Maw is in brussels again "
"Topic Placeholder","negative","2329141353","Thu Jun 25 10:23:56 PDT 2009","my 1st grade boyfriend (who i actually found on facebook) used to call me farrah. i remember that being the ultimate compliment. "
"Topic Placeholder","negative","2329142006","Thu Jun 25 10:23:59 PDT 2009","oh no! rest in peace, Farrah.  "
"Topic Placeholder","negative","2329142008","Thu Jun 25 10:23:59 PDT 2009","@swimmermag idkk my mom wants me home b/c my grandfather is here and we are getting ready for the party.. "
"Topic Placeholder","negative","2329142114","Thu Jun 25 10:23:59 PDT 2009","She was a fellow Texan... "
"Topic Placeholder","negative","2329142219","Thu Jun 25 10:24:00 PDT 2009","library...working out....and pretty sure the AC in my car is about to go....noooooo "
"Topic Placeholder","negative","2329142525","Thu Jun 25 10:24:01 PDT 2009","@Misfit86 Damn, that fucking sucks man...  "
"Topic Placeholder","negative","2329142536","Thu Jun 25 10:24:01 PDT 2009","@MadisonMitchell god i wish i had your drive/determination. i've been telling myself for months i'd start working out but i havent "
"Topic Placeholder","negative","2329142735","Thu Jun 25 10:24:02 PDT 2009","Hey all just a note to let everyone know that I don't have internet anymore  I'll try to get on at the lybrary now and then."
"Topic Placeholder","negative","2329143015","Thu Jun 25 10:24:03 PDT 2009","Damn... Farrah. Just saw Food Inc. last night, I wonder how many less people would get sick in the world if we could eat real foods. "
"Topic Placeholder","negative","2329143055","Thu Jun 25 10:24:04 PDT 2009","Awwwl..Farrah Fawcett passed away. R..I.P. Kim remember when I would try to do my Farrah Fawcett flips in my hair?? Sad "
"Topic Placeholder","negative","2329143315","Thu Jun 25 10:24:05 PDT 2009","ack- it's raining!  I guess that means I'm not hiking up Sleeping Giant today "
"Topic Placeholder","negative","2329143367","Thu Jun 25 10:24:05 PDT 2009","Is feeling really down "
"Topic Placeholder","negative","2329143483","Thu Jun 25 10:24:05 PDT 2009","I thought i felt better....and then i tried standing up....not so much "
"Topic Placeholder","negative","2329143704","Thu Jun 25 10:24:06 PDT 2009","@veganboy     yikes. Luckily, I'm obsessed with those simply asia noodle bowls so I'll just stick to those."
"Topic Placeholder","negative","2329144318","Thu Jun 25 10:24:09 PDT 2009","@wwjpat am sure he'll get &quot;there&quot; in time... and yes  i miss Chris (old Adam) so much  he was very good n attractive "
"Topic Placeholder","negative","2329144595","Thu Jun 25 10:24:10 PDT 2009","A Charlie's angel has gone to heaven.  RIP Farrah Fawcett "
"Topic Placeholder","negative","2329144735","Thu Jun 25 10:24:10 PDT 2009","Ugh. Just woke up  @ashdie sorry been bored stuck in my hotel and i can't get out withouit gettin' lost. Lets just say you have vids comin"
"Topic Placeholder","negative","2329144786","Thu Jun 25 10:24:11 PDT 2009","forgot about my english cw "
"Topic Placeholder","negative","2329145004","Thu Jun 25 10:24:12 PDT 2009","So sad about Farrah Fawcett. "
"Topic Placeholder","negative","2329145030","Thu Jun 25 10:24:12 PDT 2009","apparently my M&amp;Ms are all gone... "
"Topic Placeholder","negative","2329145192","Thu Jun 25 10:24:12 PDT 2009","Sad news about Farrah, she was so brave.  "
"Topic Placeholder","negative","2329145471","Thu Jun 25 10:24:14 PDT 2009","ahhhh i just fell "
"Topic Placeholder","negative","2329145648","Thu Jun 25 10:24:14 PDT 2009","Been so out of the Twitter loop these last few days "
"Topic Placeholder","negative","2329145772","Thu Jun 25 10:24:15 PDT 2009","@PeterJDiLorenzo i know. rip girl "
"Topic Placeholder","negative","2329145792","Thu Jun 25 10:24:15 PDT 2009","All repair people=the cable guy. They make you wait all day for them, making it impossible to get anything else done. so frustrating "
"Topic Placeholder","negative","2329145849","Thu Jun 25 10:24:15 PDT 2009","God,please .. be with Tiffaney .. "
"Topic Placeholder","negative","2329145998","Thu Jun 25 10:24:16 PDT 2009","RIP Farrah Fawcett  You will be missed by so many."
"Topic Placeholder","negative","2329146025","Thu Jun 25 10:24:16 PDT 2009","@lillyluna She died?  I just read an article the other day saying she was going to marry the guy she's been with for like...ever...sad "
"Topic Placeholder","negative","2329146468","Thu Jun 25 10:24:19 PDT 2009","@jocelynbrooks the last hoot I did if I remember correctly was in Nov. Of last Year! "
"Topic Placeholder","negative","2329146539","Thu Jun 25 10:24:18 PDT 2009","its sad to see that Ms. fawcett passed today  she will be missed "
"Topic Placeholder","negative","2329147010","Thu Jun 25 10:24:20 PDT 2009","OMG!!! Last day of school today, im gona miss EVERYONE so much  x"
"Topic Placeholder","negative","2329147461","Thu Jun 25 10:24:22 PDT 2009","no fair everyones goin out t'nite and im stuck babysitting "
"Topic Placeholder","negative","2329147594","Thu Jun 25 10:24:23 PDT 2009","Nothing lasts forever "
"Topic Placeholder","negative","2329147763","Thu Jun 25 10:24:24 PDT 2009","Power cut "
"Topic Placeholder","negative","2329147772","Thu Jun 25 10:24:24 PDT 2009","DDI still messed up, I can now log in, but can't download the latest Dungeon mag. "
"Topic Placeholder","negative","2329147904","Thu Jun 25 10:24:24 PDT 2009","@LorraineStanick i just found out about farrah fawcett too! my bf told me! so horrible  "
"Topic Placeholder","negative","2329147947","Thu Jun 25 10:24:24 PDT 2009","who wants to loan me $2000 until tax time to help me get a car. i wrecked mine and my options are SO limited.  bueller? imagine the karma!"
"Topic Placeholder","negative","2329148130","Thu Jun 25 10:24:25 PDT 2009","you know it's been really hot in the fla when MY pool is warm. my pool usually doesn't get this warm until august. "
"Topic Placeholder","negative","2329148455","Thu Jun 25 10:24:27 PDT 2009","@heathermarie272 I was missing Jesse &lt;3  I have a lot this week. idk why, but it's a lot more than usual! "
"Topic Placeholder","negative","2329148502","Thu Jun 25 10:24:27 PDT 2009","@LatishaBechkos awe that's craapppy  hmm.. i'll tell you friday (; ??  omg i hate thunder haha !"
"Topic Placeholder","negative","2329148722","Thu Jun 25 10:24:28 PDT 2009","@mileycyrus please reply to me    "
"Topic Placeholder","negative","2329148738","Thu Jun 25 10:24:28 PDT 2009","My cat is missing "
"Topic Placeholder","negative","2329148748","Thu Jun 25 10:24:28 PDT 2009","I missed Cobra on tv  dang it."
"Topic Placeholder","negative","2329148792","Thu Jun 25 10:24:28 PDT 2009","graduatiion is overrrr!!!  gonna miss my HOMIEs hehehe .but i will so keep in touch w/dem...ciaox3"
"Topic Placeholder","negative","2329149028","Thu Jun 25 10:24:29 PDT 2009","There is no such thing as cold tap water in Phoenix... The best you can do is between warm and hot. I forgot about that little fact "
"Topic Placeholder","negative","2329149077","Thu Jun 25 10:24:29 PDT 2009","I've lost my Billa soon icon, I was gonna photoshop Minto or Daviestramp onto it. "
"Topic Placeholder","negative","2329149327","Thu Jun 25 10:24:30 PDT 2009","How sad I just learned Farrah Fawcett had died  may she RIP"
"Topic Placeholder","negative","2329149505","Thu Jun 25 10:24:31 PDT 2009","@liiveguddiebadd im ok.. i been mad busy the past week and a half.. but im bac! lol n i was serious about that :-p cant be slackin "
"Topic Placeholder","negative","2329149680","Thu Jun 25 10:24:32 PDT 2009","i burnt my tongue eating soup lastnight.  i got my hot fudge sundae stuff though! yum! i need to make plans people."
"Topic Placeholder","negative","2329149742","Thu Jun 25 10:24:32 PDT 2009","On twitter about to tweet as much as I can before I go to a funeral  I hate going to funeral's!!!!!! Two in one month  "
"Topic Placeholder","negative","2329149908","Thu Jun 25 10:24:33 PDT 2009","so sad to hear about Farrah Fawcett "
"Topic Placeholder","negative","2329149961","Thu Jun 25 10:24:33 PDT 2009","@dearbhlaoconnor cliff was beautiful.. cheers for leavin me on my own.. got attacked and murdered. glad to know u have my back.  lol"
"Topic Placeholder","negative","2329150153","Thu Jun 25 10:24:34 PDT 2009","@ignite_change I didn't get anything if u did "
"Topic Placeholder","negative","2329150157","Thu Jun 25 10:24:34 PDT 2009","Has to work!! "
"Topic Placeholder","negative","2329150345","Thu Jun 25 10:24:35 PDT 2009","I have a bad head ache. "
"Topic Placeholder","negative","2329150347","Thu Jun 25 10:24:35 PDT 2009","Just this morning I was reading that Farah Fawcett was nearing death. Now I read, she has passed on at an early age of 62 "
"Topic Placeholder","negative","2329150480","Thu Jun 25 10:24:35 PDT 2009","aaawwww. Farrah died  r.i.p &lt;3333 you will be missed!!"
"Topic Placeholder","negative","2329150961","Thu Jun 25 10:24:37 PDT 2009","Still feels like crap "
"Topic Placeholder","negative","2329151012","Thu Jun 25 10:24:37 PDT 2009","@eagene very sad. "
"Topic Placeholder","negative","2329151023","Thu Jun 25 10:24:38 PDT 2009","I think I'll make economics bad too...  I just want to swim or tan in the sun!"
"Topic Placeholder","negative","2329151431","Thu Jun 25 10:24:39 PDT 2009","@rawkzee i think he asked her and she said yes, but they werent able to get married "
"Topic Placeholder","negative","2329151454","Thu Jun 25 10:24:39 PDT 2009","i have to spend the night in jail and miss work tmrw wtff  wtf wtf I AM NEVER DRIVING AGAIN"
"Topic Placeholder","negative","2329151823","Thu Jun 25 10:24:41 PDT 2009","@rawnessjones If we were in their homeland though bbz, we'd just be plain perverted. RIP Farrah "
"Topic Placeholder","negative","2329166022","Thu Jun 25 10:25:42 PDT 2009","@AsianPersuazion what u got in mind for lunch? Cuz I'm hungry too!  need to get something eat.."
"Topic Placeholder","negative","2329166198","Thu Jun 25 10:25:42 PDT 2009"," working late... real late"
"Topic Placeholder","negative","2329166295","Thu Jun 25 10:25:44 PDT 2009","doesnt understand anymore. a friend of mine died of a heart attack, 35ish, healthy, didn't smoke r drink much. 2 lovely children.bye Loz "
